formulary_code,formulary_name,plan_code,market_segment,carrier,pbm,formulary_type,tier_count,coverage_level,effective_date,termination_date,region,drug_count,prior_auth_pct,step_therapy_pct,quantity_limit_pct,is_active
FORM-MEDI-CENT-2024-0097,CENTENE MEDICARE_PART_D Standard 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_PART_D,CENTENE,NAVITUS,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2692,17,14,25,true
FORM-MEDI-AETN-2024-0098,AETNA MEDICARE_PART_D Basic 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_PART_D,AETNA,MEDIMPACT,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,1698,22,12,16,true
FORM-MEDI-ANTH-2024-0099,ANTHEM MEDICARE_PART_D Standard 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_PART_D,ANTHEM,ENVOLVE_PHARMACY,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2079,8,4,15,true
FORM-MEDI-UNIT-2024-0100,UNITED_HEALTHCARE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_PART_D,UNITED_HEALTHCARE,ELIXIR,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3786,18,10,20,true
FORM-MEDI-BCBS-2024-0101,BCBS MEDICARE_PART_D Specialty 4-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_PART_D,BCBS,OPTUM_RX,SPECIALTY,4,BASIC,2024-01-01,2024-12-31,NATIONAL,1445,12,8,14,true
FORM-MEDI-HUMA-2024-0102,HUMANA MEDICARE_PART_D Standard 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_PART_D,HUMANA,CVS_CAREMARK,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2786,8,7,18,true
FORM-MEDI-WELL-2024-0103,WELLCARE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,TRICARE_STD_001,MEDICARE_PART_D,WELLCARE,PRIME_THERAPEUTICS,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3717,19,11,21,true
FORM-MEDI-CENT-2024-0104,CENTENE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCAID_STD_001,MEDICARE_PART_D,CENTENE,HUMANA_PHARMACY,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3053,20,4,22,true
FORM-MEDI-UNIT-2024-0105,UNITED_HEALTHCARE MEDICARE_PART_D Standard 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,UNITED_HEALTHCARE,MEDIMPACT,STANDARD,4,BASIC,2024-01-01,2024-12-31,NATIONAL,3119,19,12,18,true
FORM-MEDI-CVS_-2024-0106,CVS_HEALTH MEDICARE_PART_D Standard 6-Tier Formulary 2024,MCARE_SUPP_001,MEDICARE_PART_D,CVS_HEALTH,EXPRESS_SCRIPTS,STANDARD,6,BASIC,2024-01-01,2024-12-31,NATIONAL,3606,11,10,11,true
FORM-MEDI-AETN-2024-0107,AETNA MEDICARE_PART_D Basic 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,AETNA,HUMANA_PHARMACY,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,1009,24,9,10,true
FORM-MEDI-HUMA-2024-0108,HUMANA MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_PART_D,HUMANA,MAGELLAN_RX,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2830,24,15,12,true
FORM-MEDI-WELL-2024-0109,WELLCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,WELLCARE,HUMANA_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3326,9,8,19,true
FORM-MEDI-WELL-2024-0110,WELLCARE MEDICARE_PART_D Basic 5-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_PART_D,WELLCARE,ELIXIR,BASIC,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,1810,15,13,23,true
FORM-MEDI-WELL-2024-0111,WELLCARE MEDICARE_PART_D Standard 4-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_PART_D,WELLCARE,MEDIMPACT,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2889,11,7,22,true
FORM-MEDI-CVS_-2024-0112,CVS_HEALTH MEDICARE_PART_D Enhanced 6-Tier Formulary 2024,EMP_PREM_001,MEDICARE_PART_D,CVS_HEALTH,MEDIMPACT,ENHANCED,6,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3303,12,3,14,true
FORM-MEDI-ANTH-2024-0113,ANTHEM MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_PART_D,ANTHEM,HUMANA_PHARMACY,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2817,7,3,21,true
FORM-MEDI-AETN-2024-0114,AETNA MEDICARE_PART_D Specialty 4-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_PART_D,AETNA,PRIME_THERAPEUTICS,SPECIALTY,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1347,22,8,29,true
FORM-MEDI-WELL-2024-0115,WELLCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_PART_D,WELLCARE,PRIME_THERAPEUTICS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3420,19,15,30,true
FORM-MEDI-KAIS-2024-0116,KAISER MEDICARE_PART_D Mail Order 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,KAISER,EXPRESS_SCRIPTS,MAIL_ORDER,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2300,23,13,26,true
FORM-MEDI-ANTH-2024-0117,ANTHEM MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,ANTHEM,OPTUM_RX,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2366,11,11,12,true
FORM-MEDI-UNIT-2024-0118,UNITED_HEALTHCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3616,10,11,17,true
FORM-MEDI-ANTH-2024-0119,ANTHEM MEDICARE_PART_D Basic 4-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,ANTHEM,ENVOLVE_PHARMACY,BASIC,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,1772,18,10,25,true
FORM-MEDI-UNIT-2024-0120,UNITED_HEALTHCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,UNITED_HEALTHCARE,PRIME_THERAPEUTICS,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2617,17,5,15,true
FORM-MEDI-HUMA-2024-0121,HUMANA MEDICARE_PART_D Standard 4-Tier Formulary 2024,COMM_SILV_001,MEDICARE_PART_D,HUMANA,MAGELLAN_RX,STANDARD,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2089,18,7,17,true
FORM-MEDI-UNIT-2024-0122,UNITED_HEALTHCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,UNITED_HEALTHCARE,OPTUM_RX,STANDARD,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2087,13,8,21,true
FORM-MEDI-UNIT-2024-0123,UNITED_HEALTHCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,UNITED_HEALTHCARE,EXPRESS_SCRIPTS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3663,24,5,20,true
FORM-MEDI-AETN-2024-0124,AETNA MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_PART_D,AETNA,ELIXIR,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2959,6,6,14,true
FORM-MEDI-AETN-2024-0125,AETNA MEDICARE_PART_D Basic 5-Tier Formulary 2024,MCARE_PDPE_001,MEDICARE_PART_D,AETNA,MAGELLAN_RX,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1270,9,5,13,false
FORM-MEDI-BCBS-2024-0126,BCBS MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,BCBS,MAGELLAN_RX,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3938,5,8,11,true
FORM-MEDI-UNIT-2024-0127,UNITED_HEALTHCARE MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,COMM_GOLD_001,MEDICARE_PART_D,UNITED_HEALTHCARE,HUMANA_PHARMACY,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2791,14,13,21,true
FORM-MEDI-KAIS-2024-0128,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCAID_STD_001,MEDICARE_PART_D,KAISER,CVS_CAREMARK,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2150,7,10,14,true
FORM-MEDI-CENT-2024-0129,CENTENE MEDICARE_PART_D Standard 5-Tier Formulary 2024,COMM_SILV_001,MEDICARE_PART_D,CENTENE,CVS_CAREMARK,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3188,21,11,20,true
FORM-MEDI-CIGN-2024-0130,CIGNA MEDICARE_PART_D Basic 4-Tier Formulary 2024,IND_CATAS_001,MEDICARE_PART_D,CIGNA,ELIXIR,BASIC,4,BASIC,2024-01-01,2024-12-31,NATIONAL,1668,20,14,28,true
FORM-MEDI-KAIS-2024-0131,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_PART_D,KAISER,ELIXIR,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2640,20,13,15,false
FORM-MEDI-KAIS-2024-0132,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_PART_D,KAISER,PRIME_THERAPEUTICS,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3432,15,8,26,true
FORM-MEDI-KAIS-2024-0133,KAISER MEDICARE_PART_D Standard 5-Tier Formulary 2024,TRICARE_PRM_001,MEDICARE_PART_D,KAISER,EXPRESS_SCRIPTS,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3393,12,8,23,true
FORM-MEDI-AETN-2024-0134,AETNA MEDICARE_PART_D Basic 4-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_PART_D,AETNA,CVS_CAREMARK,BASIC,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,1455,22,9,22,true
FORM-MEDI-ANTH-2024-0135,ANTHEM MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,ANTHEM,EXPRESS_SCRIPTS,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3109,10,7,22,false
FORM-MEDI-ANTH-2024-0136,ANTHEM MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,ANTHEM,CVS_CAREMARK,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3872,9,15,25,true
FORM-MEDI-KAIS-2024-0137,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,KAISER,MEDIMPACT,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3459,12,15,11,true
FORM-MEDI-ANTH-2024-0138,ANTHEM MEDICARE_PART_D Basic 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_PART_D,ANTHEM,MAGELLAN_RX,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1798,12,14,11,true
FORM-MEDI-WELL-2024-0139,WELLCARE MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,COMM_HDHP_001,MEDICARE_PART_D,WELLCARE,CVS_CAREMARK,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2660,25,4,15,true
FORM-MEDI-WELL-2024-0140,WELLCARE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_PART_D,WELLCARE,PRIME_THERAPEUTICS,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3262,8,4,16,false
FORM-MEDI-CVS_-2024-0141,CVS_HEALTH MEDICARE_PART_D Standard 6-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,CVS_HEALTH,PRIME_THERAPEUTICS,STANDARD,6,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2798,6,11,26,true
FORM-MEDI-ANTH-2024-0142,ANTHEM MEDICARE_PART_D Standard 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,ANTHEM,MAGELLAN_RX,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2262,22,11,10,true
FORM-MEDI-CVS_-2024-0143,CVS_HEALTH MEDICARE_PART_D Standard 3-Tier Formulary 2024,IND_SILV_001,MEDICARE_PART_D,CVS_HEALTH,ELIXIR,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3217,18,7,25,true
FORM-MEDI-AETN-2024-0144,AETNA MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,EXCH_GOLD_001,MEDICARE_PART_D,AETNA,HUMANA_PHARMACY,ENHANCED,4,BASIC,2024-01-01,2024-12-31,NATIONAL,2492,22,4,24,true
FORM-MEDI-KAIS-2024-0145,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_PART_D,KAISER,ELIXIR,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3977,18,6,29,true
FORM-MEDI-CVS_-2024-0146,CVS_HEALTH MEDICARE_PART_D Basic 3-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,CVS_HEALTH,OPTUM_RX,BASIC,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1446,14,10,10,true
FORM-MEDI-CENT-2024-0147,CENTENE MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,IND_GOLD_001,MEDICARE_PART_D,CENTENE,ENVOLVE_PHARMACY,ENHANCED,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2210,19,5,29,true
FORM-MEDI-WELL-2024-0148,WELLCARE MEDICARE_PART_D Standard 5-Tier Formulary 2024,EMP_PREM_001,MEDICARE_PART_D,WELLCARE,EXPRESS_SCRIPTS,STANDARD,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2855,25,7,12,true
FORM-MEDI-ANTH-2024-0149,ANTHEM MEDICARE_PART_D Basic 5-Tier Formulary 2024,COMM_BRON_001,MEDICARE_PART_D,ANTHEM,OPTUM_RX,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1896,17,3,27,true
FORM-MEDI-BCBS-2024-0150,BCBS MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,IND_CATAS_001,MEDICARE_PART_D,BCBS,EXPRESS_SCRIPTS,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,2522,21,14,11,true
FORM-MEDI-CIGN-2024-0151,CIGNA MEDICARE_PART_D Standard 3-Tier Formulary 2024,IND_BRON_001,MEDICARE_PART_D,CIGNA,EXPRESS_SCRIPTS,STANDARD,3,LIMITED,2024-01-01,2024-12-31,NATIONAL,3123,21,14,16,true
FORM-MEDI-CVS_-2024-0152,CVS_HEALTH MEDICARE_PART_D Standard 5-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,CVS_HEALTH,MEDIMPACT,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2818,20,4,27,true
FORM-MEDI-CVS_-2024-0153,CVS_HEALTH MEDICARE_PART_D Standard 5-Tier Formulary 2024,IND_SILV_001,MEDICARE_PART_D,CVS_HEALTH,NAVITUS,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2747,10,8,17,false
FORM-MEDI-HUMA-2024-0154,HUMANA MEDICARE_PART_D Standard 5-Tier Formulary 2024,MCAID_STD_001,MEDICARE_PART_D,HUMANA,HUMANA_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2469,14,14,24,true
FORM-MEDI-CENT-2024-0155,CENTENE MEDICARE_PART_D Specialty 3-Tier Formulary 2024,COMM_SILV_001,MEDICARE_PART_D,CENTENE,MAGELLAN_RX,SPECIALTY,3,STANDARD,2024-01-01,2024-12-31,NATIONAL,1085,12,13,29,true
FORM-MEDI-KAIS-2024-0156,KAISER MEDICARE_PART_D Standard 5-Tier Formulary 2024,COMM_SILV_001,MEDICARE_PART_D,KAISER,ENVOLVE_PHARMACY,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2656,19,3,20,true
FORM-MEDI-CENT-2024-0157,CENTENE MEDICARE_PART_D Basic 5-Tier Formulary 2024,IND_CATAS_001,MEDICARE_PART_D,CENTENE,MEDIMPACT,BASIC,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1659,6,6,29,true
FORM-MEDI-CIGN-2024-0158,CIGNA MEDICARE_PART_D Basic 4-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_PART_D,CIGNA,CVS_CAREMARK,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2393,21,12,27,true
FORM-MEDI-HUMA-2024-0159,HUMANA MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,HUMANA,OPTUM_RX,ENHANCED,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2828,16,7,16,true
FORM-MEDI-BCBS-2024-0160,BCBS MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,CHIP_STD_001,MEDICARE_PART_D,BCBS,MAGELLAN_RX,ENHANCED,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3202,12,15,25,true
FORM-MEDI-ANTH-2024-0161,ANTHEM MEDICARE_PART_D Standard 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_PART_D,ANTHEM,CVS_CAREMARK,STANDARD,4,LIMITED,2024-01-01,2024-12-31,NATIONAL,2941,17,6,26,false
FORM-MEDI-AETN-2024-0162,AETNA MEDICARE_PART_D Standard 3-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_PART_D,AETNA,EXPRESS_SCRIPTS,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3170,23,5,26,true
FORM-MEDI-WELL-2024-0163,WELLCARE MEDICARE_PART_D Enhanced 3-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_PART_D,WELLCARE,PRIME_THERAPEUTICS,ENHANCED,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3868,25,10,10,true
FORM-MEDI-KAIS-2024-0164,KAISER MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,FEHB_BASIC_001,MEDICARE_PART_D,KAISER,NAVITUS,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3341,18,11,22,false
FORM-MEDI-CENT-2024-0165,CENTENE MEDICARE_PART_D Basic 5-Tier Formulary 2024,COMM_HDHP_001,MEDICARE_PART_D,CENTENE,ELIXIR,BASIC,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2017,6,7,26,true
FORM-MEDI-WELL-2024-0166,WELLCARE MEDICARE_PART_D Basic 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_PART_D,WELLCARE,CVS_CAREMARK,BASIC,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1443,8,7,21,true
FORM-MEDI-ANTH-2024-0167,ANTHEM MEDICARE_PART_D Standard 4-Tier Formulary 2024,IND_BRON_001,MEDICARE_PART_D,ANTHEM,MAGELLAN_RX,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3444,17,9,23,true
FORM-MEDI-CVS_-2024-0168,CVS_HEALTH MEDICARE_PART_D Standard 4-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_PART_D,CVS_HEALTH,HUMANA_PHARMACY,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2153,15,14,25,true
FORM-MEDI-BCBS-2024-0169,BCBS MEDICARE_PART_D Specialty 6-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_PART_D,BCBS,PRIME_THERAPEUTICS,SPECIALTY,6,STANDARD,2024-01-01,2024-12-31,NATIONAL,838,7,12,13,true
FORM-MEDI-CVS_-2024-0170,CVS_HEALTH MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,UNION_PREM_001,MEDICARE_PART_D,CVS_HEALTH,EXPRESS_SCRIPTS,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3949,14,12,12,true
FORM-MEDI-HUMA-2024-0171,HUMANA MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,EMP_TRAD_001,MEDICARE_PART_D,HUMANA,OPTUM_RX,ENHANCED,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2348,14,6,29,true
FORM-MEDI-HUMA-2024-0172,HUMANA MEDICARE_PART_D Basic 4-Tier Formulary 2024,EMP_PREM_001,MEDICARE_PART_D,HUMANA,ENVOLVE_PHARMACY,BASIC,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2361,24,10,23,true
FORM-MEDI-CVS_-2024-0173,CVS_HEALTH MEDICARE_PART_D Standard 5-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_PART_D,CVS_HEALTH,NAVITUS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,2398,23,10,24,false
FORM-MEDI-HUMA-2024-0174,HUMANA MEDICARE_PART_D Basic 4-Tier Formulary 2024,UNION_STD_001,MEDICARE_PART_D,HUMANA,ENVOLVE_PHARMACY,BASIC,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,1950,18,4,29,true
FORM-MEDI-BCBS-2024-0175,BCBS MEDICARE_PART_D Standard 5-Tier Formulary 2024,IND_SILV_001,MEDICARE_PART_D,BCBS,NAVITUS,STANDARD,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3917,18,11,12,true
FORM-MEDI-CVS_-2024-0176,CVS_HEALTH MEDICARE_PART_D Basic 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,CVS_HEALTH,ENVOLVE_PHARMACY,BASIC,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2352,24,11,20,true
FORM-MEDI-UNIT-2024-0177,UNITED_HEALTHCARE MEDICARE_PART_D Enhanced 4-Tier Formulary 2024,FEHB_PREM_001,MEDICARE_PART_D,UNITED_HEALTHCARE,ELIXIR,ENHANCED,4,STANDARD,2024-01-01,2024-12-31,NATIONAL,3640,22,15,29,true
FORM-MEDI-UNIT-2024-0178,UNITED_HEALTHCARE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,IND_GOLD_001,MEDICARE_PART_D,UNITED_HEALTHCARE,OPTUM_RX,ENHANCED,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3601,19,8,16,true
FORM-MEDI-WELL-2024-0179,WELLCARE MEDICARE_PART_D Enhanced 3-Tier Formulary 2024,VA_STANDARD_001,MEDICARE_PART_D,WELLCARE,ELIXIR,ENHANCED,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2965,10,9,24,true
FORM-MEDI-WELL-2024-0180,WELLCARE MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,FEHB_STAND_001,MEDICARE_PART_D,WELLCARE,ELIXIR,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,2075,11,14,16,true
FORM-MEDI-CVS_-2024-0181,CVS_HEALTH MEDICARE_PART_D Specialty 5-Tier Formulary 2024,COMM_PLAT_001,MEDICARE_PART_D,CVS_HEALTH,CVS_CAREMARK,SPECIALTY,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1023,14,11,11,true
FORM-MEDI-CVS_-2024-0182,CVS_HEALTH MEDICARE_PART_D Enhanced 3-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_PART_D,CVS_HEALTH,MAGELLAN_RX,ENHANCED,3,BASIC,2024-01-01,2024-12-31,NATIONAL,2755,18,14,27,true
FORM-MEDI-CVS_-2024-0183,CVS_HEALTH MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,EMP_PREM_001,MEDICARE_PART_D,CVS_HEALTH,ELIXIR,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,3255,11,4,25,true
FORM-MEDI-ANTH-2024-0184,ANTHEM MEDICARE_PART_D Standard 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,ANTHEM,ELIXIR,STANDARD,5,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,3250,16,3,29,true
FORM-MEDI-BCBS-2024-0185,BCBS MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_PART_D,BCBS,ELIXIR,ENHANCED,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,2345,22,15,30,true
FORM-MEDI-ANTH-2024-0186,ANTHEM MEDICARE_PART_D Specialty 5-Tier Formulary 2024,MCAID_EXP_001,MEDICARE_PART_D,ANTHEM,MAGELLAN_RX,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,1280,10,11,20,true
FORM-MEDI-HUMA-2024-0187,HUMANA MEDICARE_PART_D Standard 4-Tier Formulary 2024,PBMCO_STD_001,MEDICARE_PART_D,HUMANA,HUMANA_PHARMACY,STANDARD,4,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2085,12,12,30,true
FORM-MEDI-CENT-2024-0188,CENTENE MEDICARE_PART_D Mail Order 5-Tier Formulary 2024,EXCH_SILV_001,MEDICARE_PART_D,CENTENE,OPTUM_RX,MAIL_ORDER,5,BASIC,2024-01-01,2024-12-31,NATIONAL,3710,22,11,25,true
FORM-MEDI-CIGN-2024-0189,CIGNA MEDICARE_PART_D Basic 6-Tier Formulary 2024,UNION_PREM_001,MEDICARE_PART_D,CIGNA,OPTUM_RX,BASIC,6,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,1886,10,14,16,true
FORM-MEDI-HUMA-2024-0190,HUMANA MEDICARE_PART_D Enhanced 5-Tier Formulary 2024,MCARE_PDPB_001,MEDICARE_PART_D,HUMANA,MEDIMPACT,ENHANCED,5,STANDARD,2024-01-01,2024-12-31,NATIONAL,3255,23,12,21,true
FORM-MEDI-CVS_-2024-0191,CVS_HEALTH MEDICARE_PART_D Standard 3-Tier Formulary 2024,MCARE_SUPP_001,MEDICARE_PART_D,CVS_HEALTH,PRIME_THERAPEUTICS,STANDARD,3,COMPREHENSIVE,2024-01-01,2024-12-31,NATIONAL,2094,12,12,20,true
FORM-MEDI-BCBS-2024-0192,BCBS MEDICARE_PART_D Specialty 5-Tier Formulary 2024,MCARE_MAPD_001,MEDICARE_PART_D,BCBS,PRIME_THERAPEUTICS,SPECIALTY,5,LIMITED,2024-01-01,2024-12-31,NATIONAL,517,8,10,23,false
